covariance,truth_case,basis,actual_regions,effective_regions,wall_seconds,timing_scope,accepted_moves,initial_temperature,training_dfs,all_rows_dfs,native_dfs,pooled_compression,mhd_compression,tac_compression,holdout_compression,known_baseline_holdout_emissions_rmse,known_baseline_holdout_total_rmse,joint_holdout_emissions_rmse,joint_holdout_boundary_rmse,joint_holdout_total_rmse,joint_training_total_rmse
observation_plus_5ppb,model_draw,dyadic_exact_dp,31,31,0.0276786251924932,partition selection only; shared Gaussian model excluded,,,0.2522264456257212,0.277131465338318,2.3476048258179616,0.13072597540391273,0.10090036478467956,0.17657354741376607,0.0887265514054969,1.2682632857579315,1.2682632857579017,1.2600285579139225,41.07293535322934,42.13287857466181,1.7944962563294282
observation_plus_5ppb,smooth,dyadic_exact_dp,31,31,0.0276786251924932,partition selection only; shared Gaussian model excluded,,,0.2522264456257212,0.277131465338318,2.3476048258179616,0.13072597540391273,0.10090036478467956,0.17657354741376607,0.0887265514054969,6.580069271794725,6.580069271794754,7.06218273974039,42.04453494592827,48.77736878476248,4.738803195371813
observation_plus_5ppb,null,existing_quadtree,31,31,0.10029937513172626,quadtree threshold optimization only; coarse proxy construction excluded,,,0.17079705330160547,0.19059419601264996,2.3476048258179616,0.08833704123854813,0.0638735198679018,0.1259420737716307,0.071190480723062,0.03638932333304754,0.03638932333302813,0.038629812492869786,0.0,0.038629812492847374,3.1347787707293446
observation_plus_5ppb,model_draw,existing_quadtree,31,31,0.10029937513172626,quadtree threshold optimization only; coarse proxy construction excluded,,,0.17079705330160547,0.19059419601264996,2.3476048258179616,0.08833704123854813,0.0638735198679018,0.1259420737716307,0.071190480723062,1.274305887147804,1.2743058871478168,1.265193517341807,41.07293535322934,42.12859683758992,1.791087631796766
observation_plus_5ppb,smooth,existing_quadtree,31,31,0.10029937513172626,quadtree threshold optimization only; coarse proxy construction excluded,,,0.17079705330160547,0.19059419601264996,2.3476048258179616,0.08833704123854813,0.0638735198679018,0.1259420737716307,0.071190480723062,6.692284556748624,6.692284556748582,7.086573164620438,42.04453494592827,48.791367066142854,4.8281174295842675
observation_plus_5ppb,null,dyadic_sls_p50,31,31,1.6233609169721603,"Gaussian model rebuild, greedy initializer, pilot, and SLS",667,0.002782891793543049,0.25222320782408947,0.2770800183545033,2.3476048258179616,0.13069406463071243,0.1006760756695374,0.1768373583274715,0.08846745233990772,0.0426486350745412,0.042648635074550446,0.053412574618164746,0.0,0.05341257461816272,3.1120446767938277
observation_plus_5ppb,model_draw,dyadic_sls_p50,31,31,1.6233609169721603,"Gaussian model rebuild, greedy initializer, pilot, and SLS",667,0.002782891793543049,0.25222320782408947,0.2770800183545033,2.3476048258179616,0.13069406463071243,0.1006760756695374,0.1768373583274715,0.08846745233990772,1.2684363475685467,1.2684363475685212,1.26019938312405,41.07293535322934,42.13312570194306,1.7946082048002079
observation_plus_5ppb,smooth,dyadic_sls_p50,31,31,1.6233609169721603,"Gaussian model rebuild, greedy initializer, pilot, and SLS",667,0.002782891793543049,0.25222320782408947,0.2770800183545033,2.3476048258179616,0.13069406463071243,0.1006760756695374,0.1768373583274715,0.08846745233990772,6.581135511838323,6.581135511838314,7.062057655693212,42.04453494592827,48.77722266798835,4.738821174822058
observation_plus_5ppb,null,dyadic_sls_p10,31,31,1.6446403753943741,"Gaussian model rebuild, greedy initializer, pilot, and SLS",603,0.0008377339045435929,0.25222320782408947,0.2770800183545033,2.3476048258179616,0.13069406463071243,0.1006760756695374,0.1768373583274715,0.08846745233990772,0.0426486350745412,0.042648635074550446,0.053412574618164746,0.0,0.05341257461816272,3.1120446767938277
observation_plus_5ppb,model_draw,dyadic_sls_p10,31,31,1.6446403753943741,"Gaussian model rebuild, greedy initializer, pilot, and SLS",603,0.0008377339045435929,0.25222320782408947,0.2770800183545033,2.3476048258179616,0.13069406463071243,0.1006760756695374,0.1768373583274715,0.08846745233990772,1.2684363475685467,1.2684363475685212,1.26019938312405,41.07293535322934,42.13312570194306,1.7946082048002079
observation_plus_5ppb,smooth,dyadic_sls_p10,31,31,1.6446403753943741,"Gaussian model rebuild, greedy initializer, pilot, and SLS",603,0.0008377339045435929,0.25222320782408947,0.2770800183545033,2.3476048258179616,0.13069406463071243,0.1006760756695374,0.1768373583274715,0.08846745233990772,6.581135511838323,6.581135511838314,7.062057655693212,42.04453494592827,48.77722266798835,4.738821174822058
observation_plus_5ppb,null,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,2.3476048258179616,2.3476048258179616,1.0,1.0,1.0,1.0,0.25462478758345225,0.25462478758348184,0.32140427355459644,0.0,0.32140427355459045,2.9082620193389026
observation_plus_5ppb,model_draw,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,2.3476048258179616,2.3476048258179616,1.0,1.0,1.0,1.0,0.8782405347755883,0.8782405347755708,0.9515323423361647,41.07293535322934,41.756391347497136,1.733673787986201
observation_plus_5ppb,smooth,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,2.3476048258179616,2.3476048258179616,1.0,1.0,1.0,1.0,5.488458591435707,5.488458591435676,7.305680189138686,42.04453494592827,49.074731939944876,3.6542809245437047
observation_plus_10ppb,null,dyadic_greedy,31,31,0.0012403340078890324,partition selection only; shared Gaussian model excluded,,,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,0.017488844677738934,0.01748884467770888,0.02123245754825285,0.0,0.021232457548250146,2.6179394042625583
observation_plus_10ppb,model_draw,dyadic_greedy,31,31,0.0012403340078890324,partition selection only; shared Gaussian model excluded,,,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,1.2574784972837263,1.2574784972836985,1.2595437734466914,41.07293535322934,42.12468651730149,2.202543903197517
observation_plus_10ppb,smooth,dyadic_greedy,31,31,0.0012403340078890324,partition selection only; shared Gaussian model excluded,,,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,6.893585177853296,6.893585177853267,7.1320786681359865,42.04453494592827,48.83155494033994,4.5251682413963135
observation_plus_10ppb,null,dyadic_exact_dp,31,31,0.02824574988335371,partition selection only; shared Gaussian model excluded,,,0.11803248491131073,0.12845418813147785,1.0059207188859762,0.13288919605356597,0.10055699479382962,0.1846025194663865,0.08928985795291222,0.01747672685897426,0.017476726858984208,0.021250029022982724,0.0,0.021250029022955096,2.617938649909169
observation_plus_10ppb,model_draw,dyadic_exact_dp,31,31,0.02824574988335371,partition selection only; shared Gaussian model excluded,,,0.11803248491131073,0.12845418813147785,1.0059207188859762,0.13288919605356597,0.10055699479382962,0.1846025194663865,0.08928985795291222,1.2573874562154628,1.257387456215431,1.2594822774170495,41.07293535322934,42.12459716657318,2.202538969133819
observation_plus_10ppb,smooth,dyadic_exact_dp,31,31,0.02824574988335371,partition selection only; shared Gaussian model excluded,,,0.11803248491131073,0.12845418813147785,1.0059207188859762,0.13288919605356597,0.10055699479382962,0.1846025194663865,0.08928985795291222,6.8931216364518875,6.893121636451881,7.132148832173277,42.04453494592827,48.831634333984105,4.525167907718052
observation_plus_10ppb,null,existing_quadtree,31,31,0.10449999989941716,quadtree threshold optimization only; coarse proxy construction excluded,,,0.07911394317792889,0.0874827763517618,1.0059207188859762,0.08976676280670126,0.06362530413510237,0.13157838261901456,0.0715833993477537,0.013978197823536842,0.013978197823557732,0.015036041476683339,0.0,0.015036041476676186,2.624574241725485
observation_plus_10ppb,model_draw,existing_quadtree,31,31,0.10449999989941716,quadtree threshold optimization only; coarse proxy construction excluded,,,0.07911394317792889,0.0874827763517618,1.0059207188859762,0.08976676280670126,0.06362530413510237,0.13157838261901456,0.0715833993477537,1.2609047815028356,1.2609047815028418,1.2625911795571116,41.07293535322934,42.12372270663886,2.205237246994302
observation_plus_10ppb,smooth,existing_quadtree,31,31,0.10449999989941716,quadtree threshold optimization only; coarse proxy construction excluded,,,0.07911394317792889,0.0874827763517618,1.0059207188859762,0.08976676280670126,0.06362530413510237,0.13157838261901456,0.0715833993477537,6.948595482720976,6.948595482720971,7.141834026874031,42.04453494592827,48.836639711278934,4.560299983781961
observation_plus_10ppb,null,dyadic_sls_p50,31,31,1.6335919173434377,"Gaussian model rebuild, greedy initializer, pilot, and SLS",690,0.0012234961343630607,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,0.017488844677738934,0.01748884467770888,0.02123245754825285,0.0,0.021232457548250146,2.6179394042625583
observation_plus_10ppb,model_draw,dyadic_sls_p50,31,31,1.6335919173434377,"Gaussian model rebuild, greedy initializer, pilot, and SLS",690,0.0012234961343630607,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,1.2574784972837263,1.2574784972836985,1.2595437734466914,41.07293535322934,42.12468651730149,2.202543903197517
observation_plus_10ppb,smooth,dyadic_sls_p50,31,31,1.6335919173434377,"Gaussian model rebuild, greedy initializer, pilot, and SLS",690,0.0012234961343630607,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,6.893585177853296,6.893585177853267,7.1320786681359865,42.04453494592827,48.83155494033994,4.5251682413963135
observation_plus_10ppb,null,dyadic_sls_p10,31,31,1.7095713331364095,"Gaussian model rebuild, greedy initializer, pilot, and SLS",604,0.00036830903602220994,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,0.017488844677738934,0.01748884467770888,0.02123245754825285,0.0,0.021232457548250146,2.6179394042625583
observation_plus_10ppb,model_draw,dyadic_sls_p10,31,31,1.7095713331364095,"Gaussian model rebuild, greedy initializer, pilot, and SLS",604,0.00036830903602220994,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,1.2574784972837263,1.2574784972836985,1.2595437734466914,41.07293535322934,42.12468651730149,2.202543903197517
observation_plus_10ppb,smooth,dyadic_sls_p10,31,31,1.7095713331364095,"Gaussian model rebuild, greedy initializer, pilot, and SLS",604,0.00036830903602220994,0.11802277576465879,0.12841375577186928,1.0059207188859762,0.13284597483278549,0.10033385240987991,0.18484707083569452,0.0889982206351152,6.893585177853296,6.893585177853267,7.1320786681359865,42.04453494592827,48.83155494033994,4.5251682413963135
observation_plus_10ppb,null,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,1.0059207188859762,1.0059207188859762,1.0,1.0,1.0,1.0,0.09641252620135743,0.09641252620132366,0.11369406707202398,0.0,0.11369406707205001,2.5529543278807223
observation_plus_10ppb,model_draw,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,1.0059207188859762,1.0059207188859762,1.0,1.0,1.0,1.0,1.0852245805734777,1.0852245805734613,1.1469150820621332,41.07293535322934,41.98239863352246,2.1957626865268187
observation_plus_10ppb,smooth,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,1.0059207188859762,1.0059207188859762,1.0,1.0,1.0,1.0,6.377179386479332,6.377179386479305,7.237591880266478,42.04453494592827,48.961909952444074,4.114984458659949
observation_plus_20ppb,null,dyadic_greedy,31,31,0.001347541343420744,partition selection only; shared Gaussian model excluded,,,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,0.005346233234481295,0.0053462332344661615,0.0061578862917530865,0.0,0.0061578862917480645,2.41245259227264
observation_plus_20ppb,model_draw,dyadic_greedy,31,31,0.001347541343420744,partition selection only; shared Gaussian model excluded,,,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,1.2557808650939821,1.2557808650939852,1.2592418580784304,41.07293535322934,42.12039631994313,3.1490695674749003
observation_plus_20ppb,smooth,dyadic_greedy,31,31,0.001347541343420744,partition selection only; shared Gaussian model excluded,,,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,7.085632863286784,7.085632863286762,7.162873196656098,42.04453494592827,48.85417433049421,4.785815411193805
observation_plus_20ppb,null,dyadic_exact_dp,31,31,0.0301320836879313,partition selection only; shared Gaussian model excluded,,,0.03888711575977357,0.0422433877481517,0.3199913949983951,0.13359579553326983,0.10023919181406926,0.1876879723506456,0.08952064110609248,0.005342323144168578,0.0053423231441406885,0.00616148125200151,0.0,0.006161481251995801,2.412452761086466
observation_plus_20ppb,model_draw,dyadic_exact_dp,31,31,0.0301320836879313,partition selection only; shared Gaussian model excluded,,,0.03888711575977357,0.0422433877481517,0.3199913949983951,0.13359579553326983,0.10023919181406926,0.1876879723506456,0.08952064110609248,1.2557404486020496,1.2557404486020363,1.2592248600200513,41.07293535322934,42.120371549104625,3.1490749642734728
observation_plus_20ppb,smooth,dyadic_exact_dp,31,31,0.0301320836879313,partition selection only; shared Gaussian model excluded,,,0.03888711575977357,0.0422433877481517,0.3199913949983951,0.13359579553326983,0.10023919181406926,0.1876879723506456,0.08952064110609248,7.085485122259844,7.0854851222598745,7.162888643716262,42.04453494592827,48.854191198846635,4.785820247737544
observation_plus_20ppb,null,existing_quadtree,31,31,0.1032187077216804,quadtree threshold optimization only; coarse proxy construction excluded,,,0.025930759243639422,0.028627403811472295,0.3199913949983951,0.09030559949649242,0.06349204737080838,0.13378734646612045,0.07181303076350465,0.0041686950994020205,0.004168695099382668,0.004317682851207319,0.0,0.0043176828512015665,2.413816969474999
observation_plus_20ppb,model_draw,existing_quadtree,31,31,0.1032187077216804,quadtree threshold optimization only; coarse proxy construction excluded,,,0.025930759243639422,0.028627403811472295,0.3199913949983951,0.09030559949649242,0.06349204737080838,0.13378734646612045,0.07181303076350465,1.257448162111675,1.2574481621116682,1.2607190883205603,41.07293535322934,42.120431097604126,3.1510441397771807
observation_plus_20ppb,smooth,existing_quadtree,31,31,0.1032187077216804,quadtree threshold optimization only; coarse proxy construction excluded,,,0.025930759243639422,0.028627403811472295,0.3199913949983951,0.09030559949649242,0.06349204737080838,0.13378734646612045,0.07181303076350465,7.104025464839471,7.10402546483951,7.1662448383072626,42.04453494592827,48.85597224047599,4.796984265282182
observation_plus_20ppb,null,dyadic_sls_p50,31,31,1.7152347499504685,"Gaussian model rebuild, greedy initializer, pilot, and SLS",702,0.00039155181145444543,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,0.005346233234481295,0.0053462332344661615,0.0061578862917530865,0.0,0.0061578862917480645,2.41245259227264
observation_plus_20ppb,model_draw,dyadic_sls_p50,31,31,1.7152347499504685,"Gaussian model rebuild, greedy initializer, pilot, and SLS",702,0.00039155181145444543,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,1.2557808650939821,1.2557808650939852,1.2592418580784304,41.07293535322934,42.12039631994313,3.1490695674749003
observation_plus_20ppb,smooth,dyadic_sls_p50,31,31,1.7152347499504685,"Gaussian model rebuild, greedy initializer, pilot, and SLS",702,0.00039155181145444543,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,7.085632863286784,7.085632863286762,7.162873196656098,42.04453494592827,48.85417433049421,4.785815411193805
observation_plus_20ppb,null,dyadic_sls_p10,31,31,1.6928955418989062,"Gaussian model rebuild, greedy initializer, pilot, and SLS",602,0.0001178688401043557,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,0.005346233234481295,0.0053462332344661615,0.0061578862917530865,0.0,0.0061578862917480645,2.41245259227264
observation_plus_20ppb,model_draw,dyadic_sls_p10,31,31,1.6928955418989062,"Gaussian model rebuild, greedy initializer, pilot, and SLS",602,0.0001178688401043557,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,1.2557808650939821,1.2557808650939852,1.2592418580784304,41.07293535322934,42.12039631994313,3.1490695674749003
observation_plus_20ppb,smooth,dyadic_sls_p10,31,31,1.6928955418989062,"Gaussian model rebuild, greedy initializer, pilot, and SLS",602,0.0001178688401043557,0.03888290829493833,0.04222786916753619,0.3199913949983951,0.13354645929939368,0.10001485204732063,0.18792242765992306,0.08921223575905246,7.085632863286784,7.085632863286762,7.162873196656098,42.04453494592827,48.85417433049421,4.785815411193805
observation_plus_20ppb,null,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,0.3199913949983951,0.3199913949983951,1.0,1.0,1.0,1.0,0.028463827424789596,0.028463827424786245,0.029812418577018527,0.0,0.02981241857700027,2.3974477776122383
observation_plus_20ppb,model_draw,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,0.3199913949983951,0.3199913949983951,1.0,1.0,1.0,1.0,1.1830319791454527,1.1830319791454453,1.2244069595281577,41.07293535322934,42.0746057326258,3.146075671833626
observation_plus_20ppb,smooth,native_no_reduction,110758,110758,0.0,reference calculation included in shared Gaussian model,,,,0.3199913949983951,0.3199913949983951,1.0,1.0,1.0,1.0,6.916922652861359,6.91692265286136,7.185559711505051,42.04453494592827,48.88354419073849,4.662551918190822
training_percentile_floor,null,dyadic_greedy,31,31,0.0012488747015595436,partition selection only; shared Gaussian model excluded,,,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,0.06351100398021296,0.06351100398019924,0.046125403343567684,0.0,0.046125403343644025,2.8683603780443065
training_percentile_floor,model_draw,dyadic_greedy,31,31,0.0012488747015595436,partition selection only; shared Gaussian model excluded,,,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,1.2835195047680317,1.283519504768004,1.2563626833809853,41.07293535322934,42.12310778911612,2.5824352760656843
training_percentile_floor,smooth,dyadic_greedy,31,31,0.0012488747015595436,partition selection only; shared Gaussian model excluded,,,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,6.51297688185829,6.512976881858296,7.087326471402345,42.04453494592827,48.796758917286844,4.617187565386743
training_percentile_floor,null,dyadic_exact_dp,31,31,0.027751166839152575,partition selection only; shared Gaussian model excluded,,,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,0.06351100398021296,0.06351100398019924,0.046125403343567684,0.0,0.046125403343644025,2.8683603780443065
training_percentile_floor,model_draw,dyadic_exact_dp,31,31,0.027751166839152575,partition selection only; shared Gaussian model excluded,,,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,1.2835195047680317,1.283519504768004,1.2563626833809853,41.07293535322934,42.12310778911612,2.5824352760656843
training_percentile_floor,smooth,dyadic_exact_dp,31,31,0.027751166839152575,partition selection only; shared Gaussian model excluded,,,0.25809590435158336,0.29752043604800943,2.244315279775404,0.16415505312123535,0.10010789749937188,0.18666503978671223,0.1190777684500558,6.51297688185829,6.512976881858296,7.087326471402345,42.04453494592827,48.796758917286844,4.617187565386743
training_percentile_floor,null,existing_quadtree,31,31,0.09974825009703636,quadtree threshold optimization only; coarse proxy construction excluded,,,0.1773015897130031,0.20206994855605984,2.244315279775404,0.11274921702401308,0.06363322633205137,0.13001150267593597,0.07949689669265392,0.051677129946825745,0.05167712994684207,0.03668938498750611,0.0,0.0366893849875353,2.8789328572300645
training_percentile_floor,model_draw,existing_quadtree,31,31,0.09974825009703636,quadtree threshold optimization only; coarse proxy construction excluded,,,0.1773015897130031,0.20206994855605984,2.244315279775404,0.11274921702401308,0.06363322633205137,0.13001150267593597,0.07949689669265392,1.2904704417341757,1.2904704417341732,1.2602322849435108,41.07293535322934,42.12055478324667,2.574667574354045
